0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
What is the most rapidly growing religion in the United States today?,Islam,Christianity,Hinduism,Buddhism,A,False,1.7139380030261652e-57,9.338065076982706e-25,1.5022593532491659e-24,1.0
The outlying area serviced by a urban center is referred to as a,redline area.,threshold.,range.,hinterland.,D,False,6.041908748372394e-24,0.9971386976044931,9.437881994413168e-07,0.00286035860730733
The best definition of an urban area is,the central city and its developed areas.,the central city and its surrounding suburbs.,the central city and its hinterlands.,the central city and the adjacent counties.,B,True,1.2552205946475212e-36,0.9999889488373507,5.171728264017805e-32,1.1051162649222763e-05
Which of the following religions developed first?,Buddhism,Christianity,Islam,Hinduism,D,True,3.634924606903436e-45,6.320596431588337e-10,9.261626357195297e-15,0.9999999993679312
Which one of the following is NOT a characteristic of world cities?,World cities contain the headquarters of many transnational corporations.,World cities are well connected to secondary-level world cities.,World cities contain many offices of multinational organizations.,World cities are found only in the northern and western hemispheres.,D,False,4.255545499467418e-35,0.9999184714200373,4.90213047160365e-09,8.152367783210465e-05
Which type of transportation system created the star-shaped city pattern?,Highways to airports that link cities,Interstate highways that link cities,Beltways around cities,Streetcar and trolley lines extending from the CBD,D,False,5.0297349423151724e-20,0.9992431066440292,6.664002546411145e-05,0.000690253330506532
In which urban US setting below would you expect to find planned communities?,Ghettos,Suburbs,CBDs,Transition zones,B,True,2.8431222611026045e-43,0.9999990252459816,1.2486055530362017e-27,9.747540183324486e-07
The latitude and longitude coordinates of a place are an example of,a formal region.,a functional region.,an absolute location.,a relative location.,C,False,4.7389524950167205e-15,0.9998278245227271,2.523727504704274e-11,0.00017217545203090926
The voluntary association of three or more countries willing to give up some measure of sovereignty is called,nationalism.,devolution.,supranationalism.,complementarity.,C,False,7.563966961727952e-52,0.9999999999998879,2.8035417553116895e-23,1.1215512552096259e-13
The key factor Thomas Malthus failed to recognize in his population theory was,population is limited by their means of subsistence.,all populations have the potential to increase more than the actual rate of increase.,wars and famine inhibit population's reproductive capacity.,technology's ability to raise the Earth's carrying capacity.,D,False,4.889819533833239e-43,0.9999999999894464,5.785197057546438e-30,1.0553628393162319e-11
Which pair of religions are both universalizing religions?,Islam and Judaism,Judaism and Buddhism,Hinduism and Buddhism,Christianity and Buddhism,D,False,3.111550165466833e-39,0.9999976111609412,3.998049754977347e-11,2.3887990781455615e-06
Which urban model theorizes that high-rent residential areas grow outward from the center of the city along major highways with lower-rent inhabitants taking over sequentially?,Concentric zone model,Central place model,Urban realms model,Sector model,D,False,7.094411217837598e-40,0.9999999764127862,2.486013344134673e-27,2.3587213826587517e-08
"When a country combines its religion with its government, it is called a",dictatorship.,theocracy.,democracy.,autocracy.,B,True,2.2688367612034582e-33,0.999990075187393,1.254948473989664e-07,9.799317759655178e-06
What is the chief religion practiced in Europe?,Christianity,Islam,Hinduism,Animism,A,False,6.058482322675014e-44,1.43962551350636e-06,3.512971221262176e-12,0.9999985603709736
Which group enacted the first effective settlement in the eastern United States?,French,"British (English, Scotch-Irish, Welsh, Scottish)",Russian,Chinese,B,False,4.087572789129408e-60,6.748107408257578e-18,3.946089776535916e-55,1.0
"A population pyramid, or age-sex structure, displays all the following information about a country's population EXCEPT",future social spending needs of the population.,"the impact of ""baby booms"" on the population.",the impact of wars on the population.,a quick visual depiction of the country's demographics.,B,False,1.1079953225080454e-39,1.1843304413760388e-06,2.2792206151913982e-20,0.9999988156695587
The Rhine River is an example of which type of boundary?,Geometric,Artificial,Natural,Relict,C,False,2.2010186311595708e-63,1.4585636551029156e-06,1.007469275935496e-29,0.9999985414363448
Which type of economic activity is most closely tied to the physical environment?,Primary,Secondary,Tertiary,Quaternary,A,False,2.0430887469029516e-59,2.35142646668591e-08,2.2018204334599676e-21,0.9999999764857354
The majority of workers in periphery countries are probably employed in which type of activities?,Primary,Secondary,Tertiary,Quaternary,A,False,2.0812122048281103e-65,9.552881766375726e-07,4.722336162158926e-20,0.9999990447118234
All of the following are non-basic jobs in the city EXCEPT,city firefighter.,social worker.,dry cleaner.,garment factory worker.,D,True,6.416969493519181e-35,0.06643521494118988,6.170924281733955e-06,0.9335586141345285
Transnational corporations distribute their operations,manufacturing goods where production costs are the highest.,conducting accounting and research services where economical.,based on comparative advantage.,with headquarters located in LDCs.,C,False,2.976898590552224e-20,0.9997667323262611,1.2424982677338398e-08,0.00023325524875633568
Which of the following is LEAST associated with the development of alluvial landscapes?,A deep cover of loose materials,A predominance of gentle slopes,Frequent flooding,Deep dissection and erosion,D,False,2.445055574791519e-47,0.9999992070224182,4.637945366813138e-28,7.929775818581487e-07
Which of the following is LEAST self-sufficient in the natural resources needed for modern industry?,United States,Japan,France,United Kingdom,B,False,2.3405008143221806e-52,4.921222480509159e-27,9.358679613477225e-32,1.0
One of the effects of the east–west orientation of the Alpine mountain system and the northern plains of western and central Europe is that it,limits the marine climate of Europe to coastal areas,provides a corridor for communication between southern and northern Europe,enables marine-like climatic conditions to extend eastward into Germany and Poland,effectively prevents population movement between parts of the Mediterranean region,C,False,5.907194728470656e-20,0.999981889091003,1.0663764464155025e-09,1.810984262046597e-05
The largest Hindu temple complex ever constructed is found in,Calcutta.,Bombay.,Cambodia.,Bali.,C,False,1.6122133306570778e-37,2.5390730158242088e-11,2.3862631203875505e-14,0.9999999999745854
Which term describes the forces that unify and strengthen a country?,Diffusion,Centrifugal,Centripetal,Ethnocentric,C,False,3.787704882541663e-64,3.641944882968896e-09,5.744216215525237e-53,0.999999996358055
Which one of the following statements best describes an application of the S-curve?,Graph of the Bantu migration,Graph of the growth of human populations since their first appearance on Earth,The chart showing how cities associate with one another based on their population sizes,A model showing the decrease in population growth for several countries after they industrialize,D,False,4.740094222604928e-45,0.9998703544586078,3.970056824039625e-15,0.00012964554138813602
Which of the following items is NOT a challenge to the state?,Transnational corporations,EU,World Trade Organization,Good transportation network,D,False,2.5869567313272697e-31,0.9940604295249643,1.6934347019748895e-05,0.005922636128016087
"National sports teams, flags, national anthems, and national holidays all promote",nationalism.,sectarianism.,political unrest.,functional disputes.,A,False,2.3726975076431814e-14,0.999952284869087,1.3036282105872274e-05,3.467884878323008e-05
"The process whereby immigrants learn the values, language, and customs of their new country is called",assimilation.,acculturation.,adaptation.,amalgamation.,B,True,1.267611614777865e-27,0.9999999646305332,3.4195307717498744e-08,1.174159037434902e-09
"On which of the following can one most accurately depict true geographical distance, true direction, true size, and true shape?",A Mercator projection,A globe,A conic projection,A gnomonic projection,B,True,6.535082614115424e-54,0.9999999402550643,3.8118906293891696e-11,5.970681673961919e-08
Which of the following could be considered a higher-order central place function?,Winn-Dixie grocery store,Mercedes-Benz dealership,Shoe store,Family doctor,B,True,1.6094556499132993e-30,0.7802736160045721,0.20723833369136246,0.012488050304065372
Which geographer viewed the US urban community of the 1920s as a set of concentric rings radiating outward from a central core?,Rostow,Ravenstein,Von Thünen,Burgess,D,True,1.2070013682636766e-71,4.655166121365562e-18,2.3579333567051352e-20,1.0
"To get to school in the morning, we ALL use this as our guide:",Rand-McNally Road Atlas.,world globe.,road map.,mental map.,D,False,2.8269633561267726e-05,0.9999714996137634,2.0478807910055164e-32,2.307526752457329e-07
"Of these, the map using the smallest map scale would be the map of",the world.,"Atlanta, Georgia.","Main Street, Small Town, Ohio.",Pennsylvania.,A,False,2.937151938526581e-26,6.925312688409658e-10,2.3578452115586722e-11,0.9999999992838904
An earlier boundary formed before meticulous geographic knowledge and mapping was available is known as,an antecedent boundary.,a geometric boundary.,a relict boundary.,a subsequent boundary.,A,False,7.700342125026233e-11,0.9999838882566433,1.6544733279569451e-06,1.4457193025380697e-05
Which of the following jobs is in the non-basic employment sector?,Software engineer,F-10 pickup truck assembly-line worker,Oil refinery worker,Parking lot attendant,D,False,2.1233564508370473e-41,0.991962082797971,2.9554966714647418e-05,0.008008362235314379
In which of the following regions is subsistence agriculture being replaced by large-scale commercial development?,The Swiss Alps,The Amazon Basin,North Africa,The Alaskan tundra,B,True,1.3986135402301087e-29,0.998091837494283,6.934093656165758e-11,0.0019081624363760132
A strong movement away from all religions is called,secularism.,heathenism.,sacrilege.,nationalism.,A,False,1.5690854741190568e-47,0.9999973015077687,1.35411966059931e-07,2.563080265147308e-06
Regions share all of these characteristics EXCEPT,boundaries.,common features.,relative location.,easily defined.,D,False,5.765726202134947e-39,0.8161775569302936,7.203175785713302e-10,0.183822442349389
Which of the following U.S. main immigration flow associations is NOT correct?,"Pioneer settlement to 1870—Germans, British, Scotch-Irish, Africans",1870–1914—Asians,1870–1914—Eastern and southern Europeans,1965–present—Hispanics,B,True,1.2966171968868277e-61,0.8580359650779654,1.5064381785749623e-25,0.1419640349220345
Which one of the statements below is characteristic of most African cities?,"They have thriving, clean residential areas.",There are jobs for most rural-to-urban migrants.,They have three separate business districts.,They have a well-developed infrastructure.,C,False,1.4987781565557263e-30,0.9999947629353778,5.05834794389783e-13,5.237064116424567e-06
Which country faces a serious trade disadvantage due to its location?,Singapore,Italy,Spain,Mongolia,D,True,6.53767743464568e-43,0.02286834893260862,2.7105212152016965e-08,0.9771316239621792
"In which zone of Burgess's concentric zone model would one find better houses, single-family homes, and higher-rent apartments?",First,Second,Third,Fourth,C,False,5.7101971382171495e-52,1.244185290225708e-34,3.186622991038075e-46,1.0
The theory that every society develops economically according to a five-stage pattern of growth is attributed to,Rostow.,Ravenstein.,von Thünen.,Burgess.,A,False,1.4932154199941473e-46,6.583824657327785e-17,9.664496938342966e-23,1.0
Which of the following would NOT be considered a barrier to diffusion of a cultural trait?,Language,Religion,Oceans,Tolerant complaisant citizens,D,False,6.987901186376165e-63,0.9999736445201123,6.792122121433205e-54,2.6355479887580297e-05
The process of invasion and succession is a process involving migration and is best described as when,new residents tear down and rebuild housing units.,new residents live peacefully with old residents.,new residents assimilate with old residents completely.,new residents move into areas occupied by older resident groups.,D,False,2.1730953579251082e-13,0.9998644988807877,7.666211434913614e-05,5.8839004645756826e-05
Which of the following best illustrates the definition of a functional region?,A map showing Atlanta as a hub for Delta Airlines,An article describing the region referred to as the South,A map showing North Carolina's one hundred counties,An essay explaining the region known as the Bible Belt,A,False,1.0482520394244857e-39,0.9911567709804497,2.113146748235076e-08,0.008843207888082814
New stores opening around a large shopping mall reflect which concept?,Gravity concept,Distance decay,Complementarity,Movement bias,D,False,1.2552984830472745e-31,0.9996250932497709,1.009050393619097e-14,0.0003749067502192275
The birth of an urban industrial workforce in Europe contributed to the start of the,First Agricultural Revolution.,Second Agricultural Revolution.,Third Agricultural Revolution.,Fourth Agricultural Revolution.,B,True,1.804509124464362e-23,0.8921051395909981,9.726086582223132e-11,0.10789486031174107
Which of the following statements about East Asia's industrial regions is true?,Japan has a rich natural resource base.,China lacks natural resources but has a massive labor force.,China is industrializing rapidly.,Taiwan lacks industrial enterprise and an educated workforce.,C,False,2.7743269875295478e-39,0.999985071923729,2.2481267734686654e-07,1.4703263593631744e-05
Which of the following statements best describes the United Nations?,The UN operates a worldwide police force.,Member states surrender sovereignty to the UN.,World laws are enforced by the UN.,The UN often practices interventionism in world conflicts.,D,False,1.4833004791966304e-33,0.9999955251619249,1.1123887779808826e-07,4.363599197403278e-06
Which of the following is a formal region?,Dixie,Pennsylvania,The market area of Winn-Dixie,The Pacific Northwest,B,True,1.3596171195102906e-25,0.9999992063672488,1.5073188191351043e-12,7.936312439951737e-07
The concentration of production activities and people spatially to benefit everyone is called,the substitution principle.,deglomeration.,agglomeration.,infrastructure.,C,False,7.948052999415798e-16,0.9999981222226042,1.1264528689848605e-08,1.8665128662665184e-06
"Which language family contains Italian, Spanish, Portuguese, and Romanian?",European,Slavic,Germanic,Romance,D,True,6.740647407103641e-48,6.468676278601447e-05,3.2601228826555555e-11,0.9999353132046127
"Ankara, Turkey and Islamabad, Pakistan are both examples of",desert cities.,forward-thrust capitals.,old colonial capitals.,rival cities.,B,False,1.6599020704776947e-39,0.23470251646016083,2.0603873841280008e-27,0.7652974835398392
Which of the following is NOT an example of syncretism?,Halloween,Foreign cuisine changed to suit American tastes,Hasidic Judaism,Catholicism in Louisiana,C,False,4.04062868417782e-37,0.9924143771058022,7.642611159322115e-10,0.007585622129936605
The theory that whoever controlled the landmass of Europe would rule the world is called the,devolution theory.,domino theory.,heartland theory.,rimland theory.,C,False,1.0241194848637129e-32,0.9999999989457868,5.605736687492325e-20,1.0542131344091457e-09
Which group represents the Persian (Iranian) variation of Islam and believes in the infallibility and divine right to authority of the Imams descended from Ali?,Sunni,Shiite,Imam,Untouchables,B,False,9.580146475320212e-53,1.9959804908130486e-15,2.6366424858641567e-28,0.999999999999998
The multiplier effect is,the addition of non-basic workers to an urban economy that has added more basic workers.,a ratio of urban to rural workers in an economy.,the ratio of city workers to farm workers in an economy.,the addition of rural jobs created by the urban economy.,A,False,5.21589038086189e-30,0.9999993037995809,9.135651076385959e-22,6.962004190372312e-07
The sacred book of the Hindu is called the,Talmud.,Bible.,Torah.,Veda.,D,False,1.4073226453415857e-22,0.8765204676793407,3.332421644342545e-16,0.12347953232065889
Which of the following is a distinct characteristic of an East European city?,A central park,Prominent religious buildings,A large central square surrounded by government and administrative buildings,Luxury apartment buildings,C,False,2.8527949481052804e-39,0.9999982706993458,4.878547643623137e-17,1.7293006541346703e-06
Which of the following countries is actively trying to preserve the purity of their native language from contamination by English or other languages?,Italy,Russia,Japan,Brazil,C,False,6.441768608255494e-55,6.104989838286097e-12,1.4590120768134842e-27,0.9999999999938951
Which of the following is an example of a bulk-gaining industry?,Steel,Bottled orange juice,Paper,Copper,B,True,3.5508724880525424e-69,0.855169836406909,4.720340509199131e-07,0.14482969155904019
Which of the following is NOT a feature of an export processing zone (EPZ)?,Tariff reductions on exports,Raw materials imported duty-free,Exemption from customs duties,Strict pollution regulations,D,False,5.579333846816784e-31,0.9729185510320666,2.7992984031119685e-30,0.027081448967933464
Which of the following characteristics is NOT true of a state?,Independent territory,Internationally recognized,Boundaries,A national language,D,False,6.113877739917114e-58,0.9997654172752765,7.420316529190667e-21,0.00023458272472355553
"You are planning to move from your hometown to Pittsburgh. Along the way, you stop in Columbus, Ohio to visit a relative and fall in love with the city! You decide to stay and make Columbus your new home. This is an example of",intervening opportunity.,distance decay.,involuntary migration.,push-pull factors.,A,False,2.3091381328487196e-17,0.9999956424551616,4.801561630075696e-25,4.35754483841995e-06
A large node of office and commercial land use outside the central city with more jobs than residents is a(n),suburb.,primate city.,town.,edge city.,D,False,2.5895911446245864e-62,0.998863053550114,5.583850487391883e-07,0.0011363880648371464
Which crop began the Third Agricultural Revolution?,Rice,Wheat,Barley,Millet,A,False,3.7436835446710356e-67,6.479642303029276e-27,8.083000292639637e-31,1.0
Which factor in the last quarter century greatly destabilized Eastern Europe and led to ethnic conflict?,The introduction of new languages,The end of the Cold War,The invasion by the Soviets,The acceptance of many Eastern European countries into the EU,B,True,1.2808260894021436e-21,0.8663323068599996,1.0027810236199631e-21,0.13366769314000038
"If I wanted to ship a small piece of very valuable jewelry to my aunt who lives in Poughkeepsie, which mode of transportation makes the most sense?",Truck,Air,Ship,Railroad,B,False,1.2729205716070055e-60,3.7186259561158415e-23,1.7274276603984278e-10,0.9999999998272573
Which of the following is a functional region?,Dixie,Pennsylvania,The market area of Winn-Dixie,The Pacific Northwest,C,False,6.413734361182534e-25,0.9999987473011019,1.2501827750808812e-12,1.2526976480067003e-06
Which type of city model contains a distinct residential spine proceeding outward from center city along the main boulevard?,European,Muslim,Sub-Saharan African,Latin American,D,True,6.149001424919458e-66,1.5687621355010367e-30,3.6848519994560996e-55,1.0
What family do most European languages belong to?,Ural-Altaic,Basque,Indo-European,Phoenician,C,False,1.649018140141788e-51,6.345494305545714e-13,6.3295093453203845e-37,0.9999999999993654
"What do the terms apartheid, ethnic cleansing, and integration all have in common?",They all occurred in Nazi Germany during World War I.,They are all forms of residential segregation.,They are all ways to integrate different ethnic populations in neighborhoods.,They are different expressions for the same concept.,B,True,8.991933104181432e-62,0.9999692485182435,7.883781343322555e-15,3.0751481748452515e-05
Which one of the statements below correctly describes immigrants living in Europe?,Most find citizenship easy to get in host countries.,Muslims immigrants from North Africa are well integrated in France.,Immigrants to European cities rarely bring their families.,They are usually restricted to certain neighborhoods.,D,False,1.1389090811215405e-42,0.8541353181753023,6.404876106496649e-14,0.14586468182463364
Which of the following activities are NOT secondary economic activities?,Assembling automotive parts,Sewing shirts,Mining copper,Binding books,C,False,2.1871723436389036e-28,0.8006773913128937,4.7257465526325004e-21,0.19932260868710622
Johnny and Susie are moving to Scotland to renovate and live in the family castle. What makes their move a migration?,They are crossing another country's borders.,They are not taking anything with them.,They are moving permanently.,They will be gone more than one year.,C,False,3.3938952554724175e-25,0.9999870882906798,8.970827472598027e-11,1.2911619611973488e-05
Which of the following entities is a state?,Antarctica,American Samoa,Egypt,Marshall Islands,C,False,3.15930858352926e-45,0.03140548446956053,1.589951281574986e-16,0.9685945155304394
What is the most abundant fossil fuel?,Phosphate,Oil,Petroleum,Coal,D,True,1.1208650629541682e-50,4.025615478715929e-14,2.6693341649706893e-33,0.9999999999999598
A rejection of or indifference to religion in a country is called,polytheism.,animism.,secularism.,monotheism.,C,False,7.339993189150351e-37,0.999998128724539,1.504644687654051e-06,3.666307732766213e-07
"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Energy,Labor,Information,Specialization,C,False,4.648781288517694e-69,1.6174742587803543e-05,2.0190613883670023e-36,0.9999838252574123
A city that is more than twice as large as the next largest city in a country is called a,global city.,world leader city.,megalopolis.,primate city.,D,False,6.896645410254553e-50,0.999988326546665,4.7854582586756835e-08,1.1625598752423455e-05
Every country with a seacoast has an exclusive economic zone (EEZ) under the UN Convention on the Law of the Sea. Which one of the following statements regarding the Law of the Sea and the EEZ is NOT correct?,The EEZ extends up to 200 nautical miles (370 km) from the coastline.,Countries have the right to exploit natural resources in their EEZ.,Countries can exploit resources on the continental shelf extending up to 350 nautical miles (560 km) beyond their EEZ.,A country does not have the right to exploit living resources in its EEZ.,D,False,2.328367479240159e-41,0.9999924604003184,1.4940535156829906e-08,7.524659146428505e-06
Which of the following is MOST likely to experience population pressure?,An industrial society with abundant natural resources and large imports of food,A society with a highly mechanized agricultural sector,A non-ecumene,A slash-and-burn agricultural society,D,False,3.320308674765229e-45,0.8895573322416425,1.5970854347244181e-32,0.11044266775835747
"Part of the boundary between the United States and Mexico is the Rio Grande, an example of",a water divider.,a watercourse.,an artificial boundary.,a natural boundary.,D,False,3.3640973492287543e-26,0.999999996755915,7.241730316580273e-19,3.2440850014785313e-09
"When we talk about diffusion of a cultural trait, what do we mean by ""hearth""?",Destination,Origin point,All locations along the diffusion path,Axis point,B,True,5.038174262144882e-56,0.7938910396968947,1.6207537131927723e-28,0.20610896030310535
The distance north and south of the equator is the,global grid system.,Prime Meridian,latitude.,longitude.,C,False,1.9548490558547972e-26,2.260758220003218e-08,1.4683857075614575e-21,0.9999999773924179
Why are perceptual or vernacular regions so difficult to identify?,Boundaries are constantly being redrawn.,"Physical features, such as rivers, are constantly shifting.",Defining criteria are subjective and differ among researchers.,Antecedent boundaries were drawn before humans were located in the regions.,C,False,1.346830718976125e-31,0.9999985362413385,2.7579061504533386e-07,1.187968046504188e-06
Which structure(s) traditionally occupies the center of a historic Asian city?,A central market,High-density housing,A religious building,Government office buildings,C,False,5.579501017517365e-30,0.999060428597618,7.77225568867478e-26,0.0009395714023821358
Which description best describes the urban hierarchy model in which the population of a city is inversely proportional to its rank in the hierarchy?,Multiplier effect,Rank-size rule,Central place theory,Burgess's sector model,B,True,1.3871033653633113e-49,0.9998996127664173,8.923581360479993e-21,0.00010038723358263613
Which of the following is a major concern in countries with a large and rapidly aging population?,Immunization,Adequate schools,Daycare facilities,Health care,D,True,6.33490454509228e-41,0.0004428383603510699,1.4522662661895966e-10,0.9995571614944223
Which of the following capital cities is located OUTSIDE the central core area of the country?,"Abuja, Nigeria","Paris, France","London, United Kingdom","Cairo, Egypt",A,False,1.0453124498200292e-59,3.374348566107944e-14,8.375640499656719e-16,0.9999999999999654
"Spanish colonial architecture, uneven economic development, and rural-to-urban migration flows are most commonly found in which of the following?",Southeast Asia,Sub-Saharan Africa,North America,Latin America,D,True,8.25934811456482e-48,1.7491355629462733e-12,2.5030925849257716e-36,0.999999999998251
The purpose for the creation of NATO was to,defend North America and Western Europe against the threat of communism.,form an economic alliance for trade between Europe and North America.,defend Europe against a second Nazi invasion.,defend northern Europe against Chinese missiles.,A,False,1.6295230972783887e-25,0.999976902564158,1.2252216147144473e-06,2.1872214227182096e-05
Which of the following is NOT a key milestone reached by the EU?,The introduction of a common currency used by many EU countries,A customs union,A single market,A common European language,D,False,6.381662461581458e-45,0.9998481823839249,1.5696636366217756e-12,0.00015181761450543883
The use and spread of English in nineteenth-century India is an example of what type of diffusion?,Stimulus,Contagious,Hierarchal,Relocation,C,False,7.017722083754838e-60,0.9994899570112842,4.602647334068422e-37,0.000510042988715798
The theory that most migration occurs over a short distance and in steps is attributed to,Rostow.,Ravenstein.,von Thünen.,Burgess.,B,False,1.0980520024713925e-48,1.0421572299010481e-10,3.88717152023849e-29,0.9999999998957843
"The way of life based on breeding and herding of animals that are used as a source of food, shelter, and clothing is called",swidden.,subsistence farming.,pastorialism.,hunting and gathering.,C,False,2.1566850904044283e-18,0.9965309725640469,0.002627098360032714,0.0008419290759205235
The European Union (EU) replaced which of the following organizations?,NATO,EEC,UN,ASEAN,B,False,6.339576177747098e-70,1.918567911462129e-11,5.767403218563854e-19,0.9999999999808142
"The attempt by core countries to stimulate increased agricultural production in the periphery through use of technology, hybrid seed, and fertilizers is called the",First Agricultural Revolution.,Second Agricultural Revolution.,Third Agricultural Revolution.,Green Revolution.,D,False,2.895015534770935e-24,0.9981316943429082,6.286289118907421e-14,0.0018683056570287836
Shifting cultivation is most often practiced in,alpine tundra.,tropical forests.,flood plains.,deserts.,B,False,5.054325130577528e-33,0.001255263843374627,2.1822880446177856e-18,0.9987447361566254
The migration streams into the United States between 1980 and the present have been primarily composed of emigrants from which of the following regions?,Europe and North Africa,Asia and Latin America,Sub-Saharan Africa and Oceania,Central Europe and Australia,B,True,2.276288512916755e-32,0.9999841233280528,1.5633988054381318e-12,1.587667038376302e-05
Which one of the following North American associations is NOT correct?,Southeast—African Americans,Oklahoma and the Southwest—Native Americans,Quebec and northern Maine—French Americans and French Canadians,Southern prairie provinces—African Americans,D,False,1.8430848587430353e-42,0.995748498646849,2.6922896128501455e-21,0.004251501353150984
Which of the following countries is NOT a federal state?,Canada,United States,France,People's Republic of China,C,False,5.365310723778737e-43,0.34909227203317406,2.4870442061647097e-27,0.6509077279668259
Which of the following world regions is NOT considered one of the world's most densely populated regions?,South Asia,Europe,South America,Northeast United States,C,False,1.9071600196995634e-33,9.301201549677841e-06,9.43486938568196e-25,0.9999906987984503
"Olives, grapes, and chickpeas are staple crops of which type of farming?",Pastoral nomadism,Subsistence,Plantation,Mediterranean,D,True,1.6325240213156342e-68,5.585734047170748e-28,4.727637429890743e-36,1.0
A person who practices the Hindu religion would be most likely to,visit a shrine built on the shore of a lake.,pray five times a day.,bathe in the Ganges River.,make a pilgrimage to Jerusalem.,C,False,9.037629087869275e-30,0.9924942174496589,0.00010342198183207919,0.007402360568508864
"The language with the largest number of ""speakers"" is",English.,Russian.,Spanish.,Mandarin Chinese.,D,False,1.797341970704045e-23,0.849159921940207,4.129744451911462e-13,0.1508400780593801
Which one of the following statements does NOT correctly describe the Green Revolution?,It changed centuries-old methods of farming.,It was an attempt to feed a growing world population.,"It centered on increased rice, wheat, and maize yields.",It greatly improved crop yields in sub-Saharan Africa.,D,False,2.7704460981156925e-28,0.9997584082330885,3.357711664173541e-09,0.00024158840919987767
"Historically, the world's major languages have spread by all of the following methods EXCEPT",Sanskrit records.,migration.,trade.,conquest.,A,False,3.463143062108239e-46,0.20408532716272815,5.693235326751822e-06,0.7959089796019452
A primate city is,a large city located on the periphery of the country.,the most important city in a country.,when the largest city in a country is more than twice the size of the next largest city.,the largest city in a country.,C,False,1.8017869448337617e-46,1.2682671963187682e-08,6.938832396478138e-23,0.9999999873173281
"Which of the following factors would be considered a ""pull"" factor for Riva when considering a move from India to the United States?",Abject poverty,Better job and higher wages,India's caste system,Violence in her neighborhood,B,False,9.32581628281303e-55,0.0002234402195667171,2.421452199833894e-21,0.9997765597804332
All of the following are reasons major cities attract young people in Latin America EXCEPT,the availability of jobs.,the potential for decent housing.,educational opportunities.,their families live there already.,D,True,3.42620843270178e-32,0.0039571171810123314,1.4864316057156417e-18,0.9960428828189877
"Which language family is most widely spoken in North America and Europe and includes Baltic, Celtic, Germanic, and Greek?",Dravidian,Uralic-Altaic,Sino-Tibetan,Indo-European,D,False,4.232053124260806e-31,0.653002454942685,6.59542659492181e-20,0.34699754505731506
Which theorist(s) tried to explain the prices of farm products as they relate to patterns of land use?,Rostow,Ravenstein,Von Thünen,Burgess,C,False,1.276590368229808e-55,9.767629806794491e-26,2.0603811216416192e-26,1.0
Which of the following is NOT a spread effect in the core-periphery model of development?,Congestion in the core,High cost of labor in the core,High density in the core,More infrastructure in the core,D,False,8.847475548010155e-18,0.9999884351434218,1.1973439425523343e-10,1.1564736843835926e-05
